RYM Album, First Name,Last Name,First Name localized, Last Name localized,Title,Release_Date,Rating,Ownership,Purchase Date,Media Type
"5051730","","Dream the Electric Sleep","","","Heretics","2014","7","n","",""
"14621883","","Dreamwake","","","Virtual Reality","2022","3","n","",""
"15368710","","Dreamwell","","","In My Saddest Dreams, I Am Beside You","2023","6","n","",""
"14132900","","Dreariness","","","Before We Vanish","2022","3","n","",""
"16161786","","Drown in Sulphur","","","Vengeance","2025","7","n","",""
"10855716","El","Drugstore","","","The Golden Age of Bad Ideas","2019","7","n","",""
"15735600","","DSGNS","","","Nothing is Waiting for Us","2024","8","n","",""
"14709544","","Dumb Waiter","","","Gauche Gists","2022","6","n","",""
"14834750","","Dusk Chapel","","","Astrophysics and Abnormal Activities","2022","5","n","",""
"8310356","","Dvne","","","Asheran","2017","8","n","",""
"12554997","","Dvne","","","Etemen Ænka","2021","7","n","",""
"12220069","","Dvne","","","Omega Severer","2020","7","n","",""
"15744748","","Dvne","","","Plērōma","2024","6","n","",""
"15743254","","Dvne","","","Voidkind","2024","8","n","",""
"14822081","","Dvota","","","Antichiromantia","2022","7","n","",""
"15185940","","Dwellings","","","Little Garden","2023","6","n","",""
"14623866","","Dychromia","","","The Dangers of Curiosity","2022","7","n","",""
"4562174","","Dyscordia","","","Reveries","2010","3","n","",""
"12145491","","Dysphoria","","","Primal Entropy","2020","6","n","",""
"3029921","","Dysphoria","","","Satyriasis XXI","2010","7","n","",""
"5985871","","Dysphoria","","","The Apogee","2014","6","n","",""
"4172282","","Dysphoria","","","To the Perfect Form of Modern Species","2012","6","n","",""
"15781295","","Dysrhythmia","","","Coffin of Conviction","2024","4","n","",""
"15437303","","Dyssebeia","","","Garden of Stillborn Idols","2023","6","n","",""
"11294882","","Dyssidia","","","Costly Signals","2020","8","n","",""
"15689492","","Dystopia","","","De Verboden Diepte I: Veldslag op de Rand van de Wereld","2024","7","n","",""
"14701603","","EABS","","","2061","2022","8","n","",""
"15741617","","EABS","","","Purple Sun","2024","5","n","",""
"15576309","","EABS","","","Reflections of Purple Sun","2024","3","n","",""
"4875247","The","Earls of Mars","","","The Earls of Mars","2013","5","n","",""
"14899701","","Earth7","","","Shine","2022","4","n","",""
"16026817","","Earth &amp; Elsewhere","","","In Life We Vanish","2024","2","n","",""
"15263733","","Earth Burial","","","Earth Burial","2023","8","n","",""
"14800961","","Earthists.","","","Have a Good Cult","2022","6","n","",""
"15393749","","Earthside","","","Let the Truth Speak","2023","6","n","",""
"16231092","Charles","East","","","Dislocated","2024","6","n","",""
"15187455","","East of the Wall","","","A Neutral Second","2023","3","n","",""
"15771006","","Eat Your Own Head","","","The Trawler","2024","5","n","",""
"14331718","","Ebi Soda","","","Honk If You're Sad","2022","8","n","",""
"5369315","","Echoes","","","The Pursuit","2014","4","n","",""
"15532708","","Echoes of Hate","","","Negative Thoughts","2024","5","n","",""
"15273192","","Echoes of Zoo","","","Speech of Species","2023","6","n","",""
"16119664","","Ecocide","","","Of Endless Decay","2024","7","n","",""
"15829540","","Ecr.Linf","","","Belluaires","2024","7","n","",""
"15660025","","Edhochuli","","","Higherlander","2024","6","n","",""
"7041040","","Église","","","Église","2016","6","n","",""
"15689806","","Eidola","","","Eviscerate","2024","6","n","",""
"15346945","","Eigenstate Zero","","","Machinery of Night","2023","5","n","",""
"16307726","","Eigenstate Zero","","","Shape of God Thought of Sun","2025","4","n","",""
"15876263","","Eigenstate Zero","","","The Malthusian","2024","5","n","",""
"15638813","","Einvigi","","","Monokroma","2024","7","n","",""
"4300067","Mattias","Eklundh","","","Freak Guitar: The Smorgasbord","2013","7","n","",""
"15267754","","Ekosa","","","Eye for I","2023","8","n","",""
"15318569","","Elcia","","","Mariner","2023","6","n","",""
"14672357","","Electric Callboy","","","Tekkno","2022","3","n","",""
"15494830","","Elitist","","","A Mirage of Grandeur","2023","5","n","",""
"14094059","","E-L-R","","","Vexier","2022","5","n","",""
"14774217","","Eluveitie","","","Aidus","2022","6","n","",""
"16276707","","Eluveitie","","","Ànv","2025","6","n","",""
"9971479","","Eluveitie","","","Ategnatos","2019","7","n","",""
"9921615","","Eluveitie","","","Ategnatos","2019","8","n","",""
"2536995","","Eluveitie","","","Everything Remains As It Never Was","2010","7","n","",""
"7716434","","Eluveitie","","","Evocation II - Pantheon","2017","6","n","",""
"1825032","","Eluveitie","","","Evocation I - The Arcane Dominion","2009","8","n","",""
"14985003","","Eluveitie","","","Exile of the Gods","2022","5","n","",""
"3636915","","Eluveitie","","","Helvetios","2012","7","n","",""
"5574033","","Eluveitie","","","King","2014","7","n","",""
"10814333","","Eluveitie","","","Live at Masters of Rock","2019","7","n","",""
"3884848","","Eluveitie","","","Meet the Enemy","2011","7","n","",""
"2221405","","Eluveitie","","","Omnos","2009","8","n","",""
"5500346","","Eluveitie","","","Origins","2014","6","n","",""
"904406","","Eluveitie","","","Slania","2008","8","n","",""
"656786","","Eluveitie","","","Spirit","2006","6","n","",""
"2662256","","Eluveitie","","","Thousandfold","2010","8","n","",""
"15340468","","Elwood Stray","","","Gone With the Flow","2023","6","n","",""
"7358431","","Emarosa","","","131","2016","6","n","",""
"9739191","","Emarosa","","","Peach Club","2019","2","n","",""
"11882937","","Embitter","","","1134","2020","6","n","",""
"15617528","","Emexis","","","Hibris: desmesura y arrogancia","2024","4","n","",""
"15274464","","Emphasis","","","Lazaret","2023","6","n","",""
"9937185","","Employed to Serve","","","Eternal Forward Motion","2019","7","n","",""
"8092266","","Employed to Serve","","","The Warmth of a Dying Sun","2017","6","n","",""
"1957459","","Empyrean","","","Quietus","2008","8","n","",""
"14358325","","Emulsified","","","Apocalypse","2022","4","n","",""
"15263313","The","End","","","Why Do You Mourn","2023","6","n","",""
"15408790","","END","","","The Sin of Human Frailty","2023","7","n","",""
"7525329","An","Endless Sporadic","","","Magic Machine","2016","6","n","",""
"9802782","","Endolith","","","Chicxulub - The Fossil Record","2019","7","n","",""
"14589750","","Engrupid Pipol","","","Engrupid Divais","2022","7","n","",""
"15117396","The","Enigma Division","","","The Enigma Division","2023","5","n","",""
"1908524","","Ennui Breathes Malice","","","Of Agony &amp; Ecstasy","2008","6","n","",""
"13478738","","Enslaved","","","Caravans to the Outer Worlds","2021","7","n","",""
"8489225","","Enslaved","","","E","2017","6","n","",""
"6060356","","Enslaved","","","In Times","2015","7","n","",""
"11276640","","Enslaved","","","Utgard","2020","6","n","",""
"13616951","","Enterprise Earth","","","The Chosen","2022","6","n","",""
"3749718","","Enter Shikari","","","A Flash Flood of Colour","2012","7","n","",""
"15088512","","Enter Shikari","","","A Kiss for the Whole World","2023","5","n","",""
"2144287","","Enter Shikari","","","Common Dreads","2009","5","n","",""
"7753465","","Enter Shikari","","","Hoodwinker","2016","5","n","",""
"11113457","","Enter Shikari","","","Nothing Is True &amp; Everything Is Possible","2020","7","n","",""
"776047","","Enter Shikari","","","Take to the Skies","2007","4","n","",""
"5895697","","Enter Shikari","","","The Mindsweep","2015","4","n","",""
"8474415","","Enter Shikari","","","The Spark","2017","5","n","",""
"14857548","","Enter Shikari &amp; Wargasm","","","The Void Stares Back","2022","6","n","",""
"7274484","","Enthean","","","Priests of Annihilation","2016","7","n","",""
"15989596","","Entheos","","","An End to Everything","2024","5","n","",""
"15020752","","Entheos","","","Time Will Take Us All","2023","6","n","",""
"14667654","","Entropia","","","Total","2023","7","n","",""
"13135088","","Epiphanic Truth","","","Dark Triad: Bitter Psalms to a Sordid Species","2021","8","n","",""
"13186793","","Épiphanie","","","Incandescence","2021","9","n","",""
"13890829","","Épiphanie","","","L'aube","2021","10","n","",""
"9335530","","Epiphany From the Abyss","","","Epiphany From the Abyss","2018","8","n","",""
"15183515","","Eporos","","","Ameliorations","2023","6","n","",""
"10304651","","Equilibrium","","","Renegades","2019","4","n","",""
"1361027","","Equilibrium","","","Sagas","2008","8","n","",""
"9852942","","Equipoise","","","Demiurgus","2019","6","n","",""
"8734160","The","Erkonauts","","","I Shall Forgive","2017","6","n","",""
"15641621","","Erotic Secrets of Pompeii","","","Mondo maleficum","2024","8","n","",""
"15652921","","ERRA","","","Cure","2024","4","n","",""
"7138032","","ERRA","","","Drift","2016","4","n","",""
"12512279","","ERRA","","","ERRA","2021","6","n","",""
"15464469","","Ershetu","","","Xibalba","2023","7","n","",""
"12214527","","Escape the Fate","","","Chemical Warfare","2021","4","n","",""
"665123","","Escape the Fate","","","Dying Is Your Latest Fashion","2006","7","n","",""
"3081716","","Escape the Fate","","","Escape the Fate","2010","6","n","",""
"15119543","","Escape the Fate","","","H8 My Self","2023","5","n","",""
"6687484","","Escape the Fate","","","Hate Me","2015","3","n","",""
"8727871","","Escape the Fate","","","I Am Human","2018","3","n","",""
"15343207","","Escape the Fate","","","Out of the Shadows","2023","5","n","",""
"1743202","","Escape the Fate","","","This War Is Ours","2008","7","n","",""
"4415398","","Escape the Fate","","","Ungrateful","2013","7","n","",""
"14838321","","Escape the Void","","","Irrational Dreaming","2022","7","n","",""
"15873802","","Esodic","","","De Facto De Jure","2024","6","n","",""
"1319951","","Eternal Deformity","","","Frozen Circus","2008","7","n","",""
"7075207","","Eternal Deformity","","","No Way Out","2015","7","n","",""
"3850944","","Eternal Deformity","","","The Beauty of Chaos","2012","8","n","",""
"15531400","","Eternal Storm","","","A Giant Bound to Fall","2024","7","n","",""
"14890101","","Etrange","","","Enigme","2022","7","n","",""
"15352094","","Eudaemon","","","Inhuman Flourishing","2023","4","n","",""
"15482928","","Eunuchs","","","Harbour Century","2024","7","n","",""
"15019151","","Euphrosyne","","","Keres","2022","7","n","",""
"16219264","","Euphrosyne","","","Morus","2025","6","n","",""
"8515434","","Evanescence","","","Bring Me to Life (Synthesis)","2017","6","n","",""
"3536465","","Evanescence","","","Evanescence","2011","3","n","",""
"39190","","Evanescence","","","Fallen","2003","8","n","",""
"8585554","","Evanescence","","","Imperfection","2017","5","n","",""
"8693828","","Evanescence","","","Lacrymosa","2017","8","n","",""
"37000","","Evanescence","","","Origin","2000","5","n","",""
"8278646","","Evanescence","","","Synthesis","2017","6","n","",""
"11378060","","Evanescence","","","The Bitter Truth","2021","4","n","",""
"11688219","","Evanescence","","","The Game Is Over","2020","5","n","",""
"564898","","Evanescence","","","The Open Door","2006","7","n","",""
"11378072","","Evanescence","","","Wasted on You","2020","5","n","",""
"10076461","","Everest Queen","","","Dead Eden","2019","7","n","",""
"15745101","","Ever Forthright","","","Techinflux","2024","4","n","",""
"14428979","","Evergrey","","","A Heartless Portrait: The Orphean Testament","2022","6","n","",""
"9664591","","Evergrey","","","The Atlantic","2019","7","n","",""
"15522093","","Everything Everything","","","Mountainhead","2024","4","n","",""
"7487659","","Every Time I Die","","","Low Teens","2016","7","n","",""
"13517418","","Every Time I Die","","","Post-Boredom","2021","7","n","",""
"4418776","","Evile","","","Skull","2013","8","n","",""
"15733104","","Evoking Winds","","","Your Rivers","2024","6","n","",""
"16216953","","Evraak","","","REQUIEM FOR LOST TIDES","2024","9","n","",""
"7075667","","Ex Deo","","","The Immortal Wars","2017","7","n","",""
"15702894","","Exhumation","","","Master's Personae","2024","6","n","",""
"15736121","","Exist","","","Hijacking the Zeitgeist","2024","6","n","",""
"15532197","","Exocrine","","","Legend","2023","6","n","",""
"15530045","","Exocrine","","","Legend","2024","6","n","",""
"11307430","","Exocrine","","","Maelstrom","2020","4","n","",""
"9258250","","Exocrine","","","Molten Giant","2018","7","n","",""
"14666655","","Exocrine","","","The Hybrid Suns","2022","6","n","",""
"1535410","","Exotic Animal Petting Zoo","","","I Have Made My Bed in Darkness","2008","8","n","",""
"3380659","","Exotic Animal Petting Zoo","","","Tree of Tongues","2012","9","n","",""
"15110465","","Exploring Birdsong","","","Dancing in the Face of Danger","2023","6","n","",""
"15662802","","External","","","Dreamscapes","2024","6","n","",""
"15961831","","Eye Eater","","","Alienate","2024","8","n","",""
"15016770","","EYES","","","Congratulations","2023","7","n","",""
"9249759","","EYES","","","EYES","2018","4","n","",""
"1867876","","Eyes of Noctum","","","Inceptum","2009","5","n","",""
"14538644","","Eyrth","","","The Verge","2022","5","n","",""
"16035268","","Fabulae dramatis","","","Violenta","2024","5","n","",""
"8434790","The","Faceless","","","In Becoming a Ghost","2017","6","n","",""
"15953602","","Fairtrade Narcotics","","","Fairtrade Narcotics","2024","5","n","",""
"15027636","","Falaise","","","After All This Time","2023","5","n","",""
"15761300","The","Fallen Divine","","","Atlas","2024","5","n","",""
"15187061","The","Fallen Prophets","","","Perpetual Damnation","2023","6","n","",""
"16374865","","fallfiftyfeet","","","Counterfeit Recollections","2025","6","n","",""
"15896048","","Falling in Reverse","","","All My Life","2024","4","n","",""
"8011338","","Falling in Reverse","","","Coming Home","2017","5","n","",""
"10168097","","Falling in Reverse","","","Drugs","2019","7","n","",""
"12667705","","Falling in Reverse","","","I'm Not a Vampire (Revamped)","2021","8","n","",""
"15335574","","Falling in Reverse","","","Last Resort (Reimagined)","2023","2","n","",""
"9375789","","Falling in Reverse","","","Losing My Life","2018","7","n","",""
"9030048","","Falling in Reverse","","","Losing My Mind","2018","7","n","",""
"15845280","","Falling in Reverse","","","Popular Monster","2024","5","n","",""
"10855268","","Falling in Reverse","","","Popular Monster","2019","7","n","",""
"15845317","","Falling in Reverse","","","Ronald","2024","7","n","",""
"11134053","","Falling in Reverse","","","The Drug in Me Is Reimagined","2020","7","n","",""
"3565637","","Falling in Reverse","","","The Drug in Me Is You","2011","4","n","",""
"14772008","","Falling in Reverse","","","Voices in My Head","2022","7","n","",""
"15122145","","Falling in Reverse","","","Watch the World Burn","2023","4","n","",""
